Created as New Dataset,Natural, 7.4. 
cm-1,%T
2647.00,97.34
2646.00,97.35
2645.00,97.37
2644.00,97.38
2643.00,97.38
2642.00,97.36
2641.00,97.33
2640.00,97.30
2639.00,97.29
2638.00,97.29
2637.00,97.30
2636.00,97.32
2635.00,97.33
2634.00,97.33
2633.00,97.31
2632.00,97.29
2631.00,97.27
2630.00,97.25
2629.00,97.24
2628.00,97.23
2627.00,97.23
2626.00,97.23
2625.00,97.22
2624.00,97.22
2623.00,97.21
2622.00,97.20
2621.00,97.19
2620.00,97.21
2619.00,97.23
2618.00,97.24
2617.00,97.24
2616.00,97.23
2615.00,97.21
2614.00,97.20
2613.00,97.19
2612.00,97.19
2611.00,97.20
2610.00,97.22
2609.00,97.23
2608.00,97.23
2607.00,97.22
2606.00,97.20
2605.00,97.19
2604.00,97.18
2603.00,97.18
2602.00,97.18
2601.00,97.19
2600.00,97.18
2599.00,97.17
2598.00,97.16
2597.00,97.17
2596.00,97.18
2595.00,97.19
2594.00,97.19
2593.00,97.18
2592.00,97.18
2591.00,97.17
2590.00,97.16
2589.00,97.14
2588.00,97.13
2587.00,97.12
2586.00,97.12
2585.00,97.13
2584.00,97.14
2583.00,97.14
2582.00,97.13
2581.00,97.11
2580.00,97.09
2579.00,97.08
2578.00,97.09
2577.00,97.11
2576.00,97.13
2575.00,97.14
2574.00,97.14
2573.00,97.13
2572.00,97.11
2571.00,97.11
2570.00,97.11
2569.00,97.11
2568.00,97.11
2567.00,97.10
2566.00,97.10
2565.00,97.09
2564.00,97.09
2563.00,97.09
2562.00,97.10
2561.00,97.11
2560.00,97.13
2559.00,97.14
2558.00,97.14
2557.00,97.14
2556.00,97.14
2555.00,97.14
2554.00,97.14
2553.00,97.13
2552.00,97.12
2551.00,97.12
2550.00,97.12
2549.00,97.12
2548.00,97.12
2547.00,97.11
2546.00,97.10
2545.00,97.09
2544.00,97.08
2543.00,97.09
2542.00,97.10
2541.00,97.11
2540.00,97.11
2539.00,97.10
2538.00,97.09
2537.00,97.07
2536.00,97.06
2535.00,97.04
2534.00,97.03
2533.00,97.03
2532.00,97.05
2531.00,97.08
2530.00,97.12
2529.00,97.15
2528.00,97.17
2527.00,97.16
2526.00,97.14
2525.00,97.12
2524.00,97.11
2523.00,97.11
2522.00,97.11
2521.00,97.12
2520.00,97.12
2519.00,97.11
2518.00,97.10
2517.00,97.10
2516.00,97.11
2515.00,97.13
2514.00,97.16
2513.00,97.18
2512.00,97.17
2511.00,97.15
2510.00,97.14
2509.00,97.13
2508.00,97.14
2507.00,97.15
2506.00,97.16
2505.00,97.16
2504.00,97.16
2503.00,97.16
2502.00,97.17
2501.00,97.17
2500.00,97.17
2499.00,97.17
2498.00,97.17
2497.00,97.16
2496.00,97.15
2495.00,97.14
2494.00,97.15
2493.00,97.17
2492.00,97.18
2491.00,97.18
2490.00,97.16
2489.00,97.15
2488.00,97.16
2487.00,97.18
2486.00,97.20
2485.00,97.20
2484.00,97.19
2483.00,97.19
2482.00,97.19
2481.00,97.18
2480.00,97.19
2479.00,97.21
2478.00,97.24
2477.00,97.26
2476.00,97.27
2475.00,97.26
