Created as New Dataset,Forensic,5
cm-1,%T
2506.00,98.85
2505.00,98.83
2504.00,98.80
2503.00,98.79
2502.00,98.79
2501.00,98.79
2500.00,98.80
2499.00,98.81
2498.00,98.81
2497.00,98.80
2496.00,98.78
2495.00,98.77
2494.00,98.76
2493.00,98.76
2492.00,98.77
2491.00,98.79
2490.00,98.81
2489.00,98.82
2488.00,98.83
2487.00,98.83
2486.00,98.82
2485.00,98.81
2484.00,98.79
2483.00,98.78
2482.00,98.78
2481.00,98.77
2480.00,98.77
2479.00,98.77
2478.00,98.77
2477.00,98.78
2476.00,98.78
2475.00,98.78
2474.00,98.77
2473.00,98.76
2472.00,98.76
2471.00,98.77
2470.00,98.77
2469.00,98.77
2468.00,98.77
2467.00,98.78
2466.00,98.78
2465.00,98.79
2464.00,98.79
2463.00,98.80
2462.00,98.80
