Created as New Dataset,Forensic, 49
cm-1,%T
2635.00,86.54
2634.00,86.53
2633.00,86.52
2632.00,86.51
2631.00,86.49
2630.00,86.47
2629.00,86.45
2628.00,86.44
2627.00,86.43
2626.00,86.43
2625.00,86.43
2624.00,86.44
2623.00,86.45
2622.00,86.46
2621.00,86.48
2620.00,86.49
2619.00,86.49
2618.00,86.48
2617.00,86.47
2616.00,86.45
2615.00,86.44
2614.00,86.44
2613.00,86.44
2612.00,86.45
2611.00,86.47
2610.00,86.49
2609.00,86.50
2608.00,86.49
2607.00,86.46
2606.00,86.43
2605.00,86.39
2604.00,86.38
2603.00,86.39
2602.00,86.41
2601.00,86.41
2600.00,86.39
2599.00,86.37
2598.00,86.36
2597.00,86.36
2596.00,86.36
2595.00,86.35
2594.00,86.34
2593.00,86.33
2592.00,86.32
2591.00,86.31
2590.00,86.29
2589.00,86.27
2588.00,86.25
2587.00,86.24
2586.00,86.24
2585.00,86.23
2584.00,86.23
2583.00,86.22
2582.00,86.22
2581.00,86.22
2580.00,86.22
2579.00,86.22
2578.00,86.21
2577.00,86.20
2576.00,86.20
2575.00,86.21
2574.00,86.24
2573.00,86.26
2572.00,86.26
2571.00,86.25
2570.00,86.23
2569.00,86.21
2568.00,86.19
2567.00,86.17
2566.00,86.16
2565.00,86.16
2564.00,86.16
2563.00,86.18
2562.00,86.18
2561.00,86.17
2560.00,86.16
2559.00,86.15
2558.00,86.14
2557.00,86.12
2556.00,86.08
2555.00,86.06
2554.00,86.06
2553.00,86.08
2552.00,86.12
2551.00,86.15
2550.00,86.17
2549.00,86.17
2548.00,86.14
2547.00,86.12
2546.00,86.11
2545.00,86.12
2544.00,86.12
2543.00,86.14
2542.00,86.15
2541.00,86.16
2540.00,86.16
2539.00,86.16
2538.00,86.17
2537.00,86.17
2536.00,86.17
2535.00,86.18
2534.00,86.17
2533.00,86.16
2532.00,86.16
2531.00,86.18
2530.00,86.22
2529.00,86.24
2528.00,86.25
2527.00,86.23
2526.00,86.21
2525.00,86.19
2524.00,86.17
2523.00,86.17
2522.00,86.18
2521.00,86.20
2520.00,86.23
2519.00,86.25
2518.00,86.25
2517.00,86.23
2516.00,86.20
2515.00,86.17
2514.00,86.15
2513.00,86.15
2512.00,86.17
2511.00,86.19
2510.00,86.21
2509.00,86.22
2508.00,86.22
2507.00,86.22
2506.00,86.22
2505.00,86.21
2504.00,86.21
2503.00,86.21
2502.00,86.23
2501.00,86.24
2500.00,86.24
2499.00,86.23
2498.00,86.22
2497.00,86.22
2496.00,86.22
2495.00,86.24
2494.00,86.25
2493.00,86.27
2492.00,86.27
2491.00,86.28
2490.00,86.29
2489.00,86.30
2488.00,86.31
2487.00,86.31
2486.00,86.31
2485.00,86.32
2484.00,86.32
2483.00,86.33
2482.00,86.36
2481.00,86.38
2480.00,86.40
2479.00,86.41
2478.00,86.40
2477.00,86.39
2476.00,86.38
2475.00,86.37
2474.00,86.37
2473.00,86.37
2472.00,86.36
2471.00,86.35
2470.00,86.34
2469.00,86.34
2468.00,86.35
2467.00,86.36
2466.00,86.37
2465.00,86.38
2464.00,86.38
2463.00,86.38
