Created as New Dataset,3.1 Jute, burlap
cm-1,%T
2986.00,97.50
2985.00,97.49
2984.00,97.47
2983.00,97.44
2982.00,97.42
2981.00,97.40
2980.00,97.38
2979.00,97.35
2978.00,97.32
2977.00,97.28
2976.00,97.23
2975.00,97.19
2974.00,97.14
2973.00,97.09
2972.00,97.03
2971.00,96.96
2970.00,96.90
2969.00,96.85
2968.00,96.82
2967.00,96.82
2966.00,96.80
2965.00,96.77
2964.00,96.71
2963.00,96.65
2962.00,96.60
2961.00,96.55
2960.00,96.51
2959.00,96.46
2958.00,96.41
2957.00,96.35
2956.00,96.30
2955.00,96.26
2954.00,96.22
2953.00,96.18
2952.00,96.15
2951.00,96.13
2950.00,96.11
2949.00,96.10
2948.00,96.08
2947.00,96.06
2946.00,96.01
2945.00,95.95
2944.00,95.89
2943.00,95.84
2942.00,95.79
2941.00,95.74
2940.00,95.68
2939.00,95.63
2938.00,95.59
2937.00,95.55
2936.00,95.50
2935.00,95.44
2934.00,95.38
2933.00,95.32
2932.00,95.26
2931.00,95.21
2930.00,95.15
2929.00,95.09
2928.00,95.04
2927.00,94.98
2926.00,94.94
2925.00,94.90
2924.00,94.86
2923.00,94.82
2922.00,94.77
2921.00,94.72
2920.00,94.68
2919.00,94.66
2918.00,94.66
2917.00,94.68
2916.00,94.71
2915.00,94.76
2914.00,94.82
2913.00,94.88
2912.00,94.93
2911.00,94.97
2910.00,94.99
2909.00,94.98
2908.00,94.97
2907.00,94.94
2906.00,94.93
2905.00,94.93
2904.00,94.94
2903.00,94.96
2902.00,94.97
2901.00,94.97
2900.00,94.97
2899.00,94.98
2898.00,94.99
2897.00,95.02
2896.00,95.06
2895.00,95.09
2894.00,95.12
2893.00,95.14
2892.00,95.17
2891.00,95.20
2890.00,95.23
2889.00,95.26
2888.00,95.29
2887.00,95.31
2886.00,95.33
2885.00,95.34
2884.00,95.36
2883.00,95.37
2882.00,95.37
2881.00,95.38
2880.00,95.40
2879.00,95.42
2878.00,95.45
2877.00,95.47
2876.00,95.47
2875.00,95.47
2874.00,95.46
2873.00,95.45
2872.00,95.45
2871.00,95.46
2870.00,95.48
2869.00,95.50
2868.00,95.52
2867.00,95.56
2866.00,95.60
2865.00,95.64
2864.00,95.67
2863.00,95.69
2862.00,95.69
2861.00,95.68
2860.00,95.67
2859.00,95.66
2858.00,95.63
